ls6500: Output directed to terminal and Log/Pre-irrad_5_141031_201411051643_226973.log
Created Figures/Pre-irrad_5_141031/
initialize ls6500
dataDir /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/ 
dataSubDir Pre-irrad_5_141031/
initialize spreadsheetReader
ls6500.Main: pickMode put
ls6500.processHeader: columnIDs ['TrayID', 'Position01', 'Position02', 'Position03', 'Position04', 'Position05', 'Position06', 'Position07', 'Position08', 'Position09', 'Position10', 'Position11', 'Position12']
vial#   sampleName     position check of sample name Number of `no vial` slots to this slot
    0      STD_3_H S1_Position01 STD_3_H 0
       S9_Position07       1000_3F36 ['Pre-irrad_5_141031/MeasurementNo00103.xls', 'Pre-irrad_5_141031/MeasurementNo00296.xls']
       S9_Position08       1002_3F32 ['Pre-irrad_5_141031/MeasurementNo00104.xls', 'Pre-irrad_5_141031/MeasurementNo00297.xls']
       S9_Position09           EMPTY ['Pre-irrad_5_141031/MeasurementNo00105.xls', 'Pre-irrad_5_141031/MeasurementNo00298.xls']
       S9_Position10       1000_4F36 ['Pre-irrad_5_141031/MeasurementNo00106.xls', 'Pre-irrad_5_141031/MeasurementNo00299.xls']
       S9_Position11       1002_4F32 ['Pre-irrad_5_141031/MeasurementNo00107.xls', 'Pre-irrad_5_141031/MeasurementNo00300.xls']
       S9_Position12       0050_1R11 ['Pre-irrad_5_141031/MeasurementNo00108.xls', 'Pre-irrad_5_141031/MeasurementNo00301.xls']
      S10_Position01       0052_1R12 ['Pre-irrad_5_141031/MeasurementNo00109.xls', 'Pre-irrad_5_141031/MeasurementNo00302.xls']
      S10_Position02       0050_2R11 ['Pre-irrad_5_141031/MeasurementNo00110.xls', 'Pre-irrad_5_141031/MeasurementNo00303.xls']
      S10_Position03       0052_2R12 ['Pre-irrad_5_141031/MeasurementNo00111.xls', 'Pre-irrad_5_141031/MeasurementNo00304.xls']
      S10_Position04       0050_3R11 ['Pre-irrad_5_141031/MeasurementNo00112.xls', 'Pre-irrad_5_141031/MeasurementNo00305.xls']
      S10_Position05       0052_3R12 ['Pre-irrad_5_141031/MeasurementNo00113.xls', 'Pre-irrad_5_141031/MeasurementNo00306.xls']
      S10_Position06       0050_4R11 ['Pre-irrad_5_141031/MeasurementNo00114.xls', 'Pre-irrad_5_141031/MeasurementNo00307.xls']
      S10_Position07       0052_4R12 ['Pre-irrad_5_141031/MeasurementNo00115.xls', 'Pre-irrad_5_141031/MeasurementNo00308.xls']
      S10_Position08       0100_1R22 ['Pre-irrad_5_141031/MeasurementNo00116.xls', 'Pre-irrad_5_141031/MeasurementNo00309.xls']
      S10_Position09       0102_1R21 ['Pre-irrad_5_141031/MeasurementNo00117.xls', 'Pre-irrad_5_141031/MeasurementNo00310.xls']
      S10_Position10           EMPTY ['Pre-irrad_5_141031/MeasurementNo00118.xls', 'Pre-irrad_5_141031/MeasurementNo00311.xls']
      S10_Position11       0100_2R22 ['Pre-irrad_5_141031/MeasurementNo00119.xls', 'Pre-irrad_5_141031/MeasurementNo00312.xls']
      S10_Position12       0102_2R21 ['Pre-irrad_5_141031/MeasurementNo00120.xls', 'Pre-irrad_5_141031/MeasurementNo00313.xls']
      S11_Position01       0100_3R22 ['Pre-irrad_5_141031/MeasurementNo00121.xls', 'Pre-irrad_5_141031/MeasurementNo00314.xls']
      S11_Position02       0102_3R21 ['Pre-irrad_5_141031/MeasurementNo00122.xls', 'Pre-irrad_5_141031/MeasurementNo00315.xls']
      S11_Position03       0100_4R22 ['Pre-irrad_5_141031/MeasurementNo00123.xls', 'Pre-irrad_5_141031/MeasurementNo00316.xls']
      S11_Position04       0102_4R21 ['Pre-irrad_5_141031/MeasurementNo00124.xls', 'Pre-irrad_5_141031/MeasurementNo00317.xls']
      S11_Position05       0140_1R31 ['Pre-irrad_5_141031/MeasurementNo00125.xls', 'Pre-irrad_5_141031/MeasurementNo00318.xls']
      S11_Position06       0142_1R26 ['Pre-irrad_5_141031/MeasurementNo00126.xls', 'Pre-irrad_5_141031/MeasurementNo00319.xls']
      S11_Position07       0140_2R31 ['Pre-irrad_5_141031/MeasurementNo00127.xls', 'Pre-irrad_5_141031/MeasurementNo00320.xls']
      S11_Position08       0142_2R26 ['Pre-irrad_5_141031/MeasurementNo00128.xls', 'Pre-irrad_5_141031/MeasurementNo00321.xls']
      S11_Position09       0140_3R31 ['Pre-irrad_5_141031/MeasurementNo00129.xls', 'Pre-irrad_5_141031/MeasurementNo00322.xls']
      S11_Position10       0142_3R26 ['Pre-irrad_5_141031/MeasurementNo00130.xls', 'Pre-irrad_5_141031/MeasurementNo00323.xls']
      S11_Position11           EMPTY ['Pre-irrad_5_141031/MeasurementNo00131.xls', 'Pre-irrad_5_141031/MeasurementNo00324.xls']
      S11_Position12       0140_4R31 ['Pre-irrad_5_141031/MeasurementNo00132.xls', 'Pre-irrad_5_141031/MeasurementNo00325.xls']
      S12_Position01       0142_4R26 ['Pre-irrad_5_141031/MeasurementNo00133.xls', 'Pre-irrad_5_141031/MeasurementNo00326.xls']
      S12_Position02       1000_1R36 ['Pre-irrad_5_141031/MeasurementNo00134.xls', 'Pre-irrad_5_141031/MeasurementNo00327.xls']
      S12_Position03       1002_1R32 ['Pre-irrad_5_141031/MeasurementNo00135.xls', 'Pre-irrad_5_141031/MeasurementNo00328.xls']
      S12_Position04       1000_2R36 ['Pre-irrad_5_141031/MeasurementNo00136.xls', 'Pre-irrad_5_141031/MeasurementNo00329.xls']
      S12_Position05       1002_2R32 ['Pre-irrad_5_141031/MeasurementNo00137.xls', 'Pre-irrad_5_141031/MeasurementNo00330.xls']
      S12_Position06       1000_3R36 ['Pre-irrad_5_141031/MeasurementNo00138.xls', 'Pre-irrad_5_141031/MeasurementNo00331.xls']
      S12_Position07       1002_3R32 ['Pre-irrad_5_141031/MeasurementNo00139.xls', 'Pre-irrad_5_141031/MeasurementNo00332.xls']
      S12_Position08       1000_4R36 ['Pre-irrad_5_141031/MeasurementNo00140.xls', 'Pre-irrad_5_141031/MeasurementNo00333.xls']
      S12_Position09       1002_4R32 ['Pre-irrad_5_141031/MeasurementNo00141.xls', 'Pre-irrad_5_141031/MeasurementNo00334.xls']
      S12_Position10       0050_1F16 ['Pre-irrad_5_141031/MeasurementNo00142.xls', 'Pre-irrad_5_141031/MeasurementNo00335.xls']
      S12_Position11       0052_1F17 ['Pre-irrad_5_141031/MeasurementNo00143.xls', 'Pre-irrad_5_141031/MeasurementNo00336.xls']
      S12_Position12           EMPTY ['Pre-irrad_5_141031/MeasurementNo00144.xls', 'Pre-irrad_5_141031/MeasurementNo00337.xls']
      S13_Position01           EMPTY ['Pre-irrad_5_141031/MeasurementNo00145.xls', 'Pre-irrad_5_141031/MeasurementNo00338.xls']
      S13_Position02       0050_2F16 ['Pre-irrad_5_141031/MeasurementNo00146.xls', 'Pre-irrad_5_141031/MeasurementNo00339.xls']
      S13_Position03           EMPTY ['Pre-irrad_5_141031/MeasurementNo00147.xls', 'Pre-irrad_5_141031/MeasurementNo00340.xls']
      S13_Position04       0052_2F17 ['Pre-irrad_5_141031/MeasurementNo00148.xls', 'Pre-irrad_5_141031/MeasurementNo00341.xls']
      S13_Position05       0050_3F16 ['Pre-irrad_5_141031/MeasurementNo00149.xls', 'Pre-irrad_5_141031/MeasurementNo00342.xls']
      S13_Position06       0052_3F17 ['Pre-irrad_5_141031/MeasurementNo00150.xls', 'Pre-irrad_5_141031/MeasurementNo00343.xls']
      S13_Position07       0050_4F16 ['Pre-irrad_5_141031/MeasurementNo00151.xls', 'Pre-irrad_5_141031/MeasurementNo00344.xls']
      S13_Position08       0052_4F17 ['Pre-irrad_5_141031/MeasurementNo00152.xls', 'Pre-irrad_5_141031/MeasurementNo00345.xls']
      S13_Position09       0100_1F27 ['Pre-irrad_5_141031/MeasurementNo00153.xls', 'Pre-irrad_5_141031/MeasurementNo00346.xls']
      S13_Position10       0100_2F27 ['Pre-irrad_5_141031/MeasurementNo00154.xls', 'Pre-irrad_5_141031/MeasurementNo00347.xls']
      S13_Position11       0100_3F27 ['Pre-irrad_5_141031/MeasurementNo00155.xls', 'Pre-irrad_5_141031/MeasurementNo00348.xls']
      S13_Position12       0100_4F27 ['Pre-irrad_5_141031/MeasurementNo00156.xls', 'Pre-irrad_5_141031/MeasurementNo00349.xls']
      S14_Position01           EMPTY ['Pre-irrad_5_141031/MeasurementNo00157.xls', 'Pre-irrad_5_141031/MeasurementNo00350.xls']
      S14_Position02       1000_1F37 ['Pre-irrad_5_141031/MeasurementNo00158.xls', 'Pre-irrad_5_141031/MeasurementNo00351.xls']
      S14_Position03       1000_2F37 ['Pre-irrad_5_141031/MeasurementNo00159.xls', 'Pre-irrad_5_141031/MeasurementNo00352.xls']
      S14_Position04           EMPTY ['Pre-irrad_5_141031/MeasurementNo00160.xls', 'Pre-irrad_5_141031/MeasurementNo00353.xls']
      S14_Position05       1000_3F37 ['Pre-irrad_5_141031/MeasurementNo00161.xls', 'Pre-irrad_5_141031/MeasurementNo00354.xls']
      S14_Position06       1000_4F37 ['Pre-irrad_5_141031/MeasurementNo00162.xls', 'Pre-irrad_5_141031/MeasurementNo00355.xls']
      S14_Position07       0050_1R16 ['Pre-irrad_5_141031/MeasurementNo00163.xls', 'Pre-irrad_5_141031/MeasurementNo00356.xls']
      S14_Position08       0052_1R17 ['Pre-irrad_5_141031/MeasurementNo00164.xls', 'Pre-irrad_5_141031/MeasurementNo00357.xls']
      S14_Position09       0050_2R16 ['Pre-irrad_5_141031/MeasurementNo00165.xls', 'Pre-irrad_5_141031/MeasurementNo00358.xls']
      S14_Position10       0052_2R17 ['Pre-irrad_5_141031/MeasurementNo00166.xls', 'Pre-irrad_5_141031/MeasurementNo00359.xls']
      S14_Position11       0050_3R16 ['Pre-irrad_5_141031/MeasurementNo00167.xls', 'Pre-irrad_5_141031/MeasurementNo00360.xls']
      S14_Position12       0052_3R17 ['Pre-irrad_5_141031/MeasurementNo00168.xls', 'Pre-irrad_5_141031/MeasurementNo00361.xls']
      S15_Position01           EMPTY ['Pre-irrad_5_141031/MeasurementNo00169.xls', 'Pre-irrad_5_141031/MeasurementNo00362.xls']
      S15_Position02       0050_4R16 ['Pre-irrad_5_141031/MeasurementNo00170.xls', 'Pre-irrad_5_141031/MeasurementNo00363.xls']
      S15_Position03       0052_4R17 ['Pre-irrad_5_141031/MeasurementNo00171.xls', 'Pre-irrad_5_141031/MeasurementNo00364.xls']
      S15_Position04       0100_1R27 ['Pre-irrad_5_141031/MeasurementNo00172.xls', 'Pre-irrad_5_141031/MeasurementNo00365.xls']
      S15_Position05           EMPTY ['Pre-irrad_5_141031/MeasurementNo00173.xls', 'Pre-irrad_5_141031/MeasurementNo00366.xls']
      S15_Position06       0100_2R27 ['Pre-irrad_5_141031/MeasurementNo00174.xls', 'Pre-irrad_5_141031/MeasurementNo00367.xls']
      S15_Position07       0100_3R27 ['Pre-irrad_5_141031/MeasurementNo00175.xls', 'Pre-irrad_5_141031/MeasurementNo00368.xls']
      S15_Position08       0100_4R27 ['Pre-irrad_5_141031/MeasurementNo00176.xls', 'Pre-irrad_5_141031/MeasurementNo00369.xls']
      S15_Position09       1000_1R37 ['Pre-irrad_5_141031/MeasurementNo00177.xls', 'Pre-irrad_5_141031/MeasurementNo00370.xls']
      S15_Position10       1000_2R37 ['Pre-irrad_5_141031/MeasurementNo00178.xls', 'Pre-irrad_5_141031/MeasurementNo00371.xls']
      S15_Position11       1000_3R37 ['Pre-irrad_5_141031/MeasurementNo00179.xls', 'Pre-irrad_5_141031/MeasurementNo00372.xls']
      S15_Position12       1000_4R37 ['Pre-irrad_5_141031/MeasurementNo00180.xls', 'Pre-irrad_5_141031/MeasurementNo00373.xls']
       R1_Position01       0050_REF1 ['Pre-irrad_5_141031/MeasurementNo00181.xls', 'Pre-irrad_5_141031/MeasurementNo00374.xls']
       R1_Position02       0052_REF1 ['Pre-irrad_5_141031/MeasurementNo00182.xls', 'Pre-irrad_5_141031/MeasurementNo00375.xls']
       R1_Position03       0100_REF1 ['Pre-irrad_5_141031/MeasurementNo00183.xls', 'Pre-irrad_5_141031/MeasurementNo00376.xls']
       R1_Position04       0102_REF1 ['Pre-irrad_5_141031/MeasurementNo00184.xls', 'Pre-irrad_5_141031/MeasurementNo00377.xls']
       R1_Position05       0140_REF1 ['Pre-irrad_5_141031/MeasurementNo00185.xls', 'Pre-irrad_5_141031/MeasurementNo00378.xls']
       R1_Position06       0142_REF1 ['Pre-irrad_5_141031/MeasurementNo00186.xls', 'Pre-irrad_5_141031/MeasurementNo00379.xls']
       R1_Position07       1000_REF1 ['Pre-irrad_5_141031/MeasurementNo00187.xls']
       R1_Position08       1002_REF1 ['Pre-irrad_5_141031/MeasurementNo00188.xls']
       R1_Position09       0050_REF2 ['Pre-irrad_5_141031/MeasurementNo00189.xls']
       R1_Position10       0052_REF2 ['Pre-irrad_5_141031/MeasurementNo00190.xls']
       R1_Position11       0100_REF2 ['Pre-irrad_5_141031/MeasurementNo00191.xls']
       R1_Position12       0102_REF2 ['Pre-irrad_5_141031/MeasurementNo00192.xls']
ls6500.fillSampleMsmts: initial,final sampleMsmts length 0 , 192
ls6500.fillSampleMsmts: Samples in fillSampleMsmts 0052_2F12 0142_1F26 0142_3R33 0052_3R12 0052_3R14 0052_3R17 0050_FPMT EMPTY_S14_Position01 0100_1R15 0102_1F25 0102_1F21 0140_4R23 0142_2F26 0102_2R25 0100_3F15 0142_3F26 0050_1F11 0142_4F26 0050_1F13 EMPTY_S13_Position01 EMPTY_S13_Position03 0050_1F16 0142_3R26 EMPTY_S8_Position08 1002_3F32 EMPTY_S12_Position12 0142_1R33 0052_4F14 0100_REF1 0100_REF2 0052_4F17 0052_REF1 0052_4F12 0100_4R22 1002_3R32 0140_4R31 1002_2F32 1002_3R35 0052_1F12 0052_1F17 0100_4R27 0052_1F14 0102_2F21 EMPTY_S9_Position09 0102_2F25 1000_2R37 0100_3R15 0140_4F31 0052_4R12 0100_4F22 0052_4R14 0052_REF2 0100_4F27 0052_4R17 1002_1R35 1000_REF1 0100_1F27 1002_1R32 1002_4F32 0142_1R26 1002_4F35 1000_2R36 0142_1F33 1000_2R34 0050_3R16 0140_3F31 0100_2F15 0102_4F25 1002_2F35 EMPTY_S15_Position01 EMPTY_S15_Position05 EMPTY_S5_Position05 1000_3R37 0140_2R31 1000_2F36 1000_2F37 1000_2F34 0100_1F15 0140_1F31 0100_2R15 0142_2R26 0100_2R27 0052_3F14 0052_3F17 0100_2R22 0052_3F12 0102_4R25 0142_2F33 0102_4R21 0140_3F23 0050_4R16 0142_4F33 0050_4R13 0050_4R11 EMPTY_S14_Position04 0102_3R21 0052_2F17 0052_2F14 0102_3R25 0050_REF2 1002_3F35 0142_4R26 0140_4F23 0050_2F16 0140_3R23 0050_2F11 0050_2F13 0142_2R33 0102_4F21 1000_4R34 0140_1F23 1000_4R36 1000_4R37 0100_4R15 0050_2R13 1002_1F32 1002_1F35 0050_REF1 1000_1R37 1000_1R36 1000_1R34 EMPTY_S3_Position03 0100_3R27 0100_3R22 0100_4F15 0140_3R31 0142_4R33 0052_1R17 0052_1R14 0052_1R12 0050_RPMT EMPTY_S6_Position06 EMPTY_S10_Position10 0140_1R31 0102_2R21 STD_3_H 0102_REF2 0050_1R16 0050_1R11 1000_3R34 0050_1R13 1000_3R36 0102_1R21 0140_2F23 0102_1R25 0102_REF1 0050_4F13 1002_2R32 0050_4F11 0050_4F16 1002_2R35 0100_1F22 STD_14_C EMPTY_S11_Position11 1000_3F34 1000_3F37 1000_3F36 0140_REF1 0140_1R23 0100_2F27 0100_3F22 0140_2F31 EMPTY_S7_Position07 0142_3F33 1002_REF1 0140_2R23 0142_REF1 EMPTY_S4_Position04 0100_3F27 0052_2R17 0052_2R14 0102_3F25 0052_2R12 0102_3F21 0050_2R11 1002_4R35 1002_4R32 0050_2R16 0050_3F16 0050_3F13 0050_3F11 1000_4F34 0100_1R27 1000_4F36 1000_4F37 0100_1R22 1000_1F36 0050_3R13 0100_2F22 1000_1F37 0050_3R11 1000_1F34 
Tray_Position S1_Position01 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00001.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00194.xls
Tray_Position S1_Position02 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00002.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00195.xls
Tray_Position S1_Position03 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00003.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00196.xls
Tray_Position S1_Position04 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00004.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00197.xls
Tray_Position S1_Position05 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00005.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00198.xls
Tray_Position S1_Position06 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00006.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00199.xls
Tray_Position S1_Position07 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00007.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00200.xls
Tray_Position S1_Position08 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00008.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00201.xls
Tray_Position S1_Position09 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00009.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00202.xls
Tray_Position S1_Position10 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00010.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00203.xls
Tray_Position S1_Position11 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00011.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00204.xls
Tray_Position S1_Position12 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00012.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00205.xls
Tray_Position S2_Position01 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00013.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00206.xls
Tray_Position S2_Position02 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00014.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00207.xls
Tray_Position S2_Position03 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00015.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00208.xls
Tray_Position S2_Position04 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00016.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00209.xls
Tray_Position S2_Position05 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00017.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00210.xls
Tray_Position S2_Position06 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00018.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00211.xls
Tray_Position S2_Position07 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00019.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00212.xls
Tray_Position S2_Position08 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00020.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00213.xls
Tray_Position S2_Position09 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00021.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00214.xls
Tray_Position S2_Position10 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00022.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00215.xls
Tray_Position S2_Position11 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00023.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00216.xls
Tray_Position S2_Position12 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00024.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00217.xls
Tray_Position S3_Position01 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00025.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00218.xls
Tray_Position S3_Position02 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00026.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00219.xls
Tray_Position S3_Position03 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00027.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00220.xls
Tray_Position S3_Position04 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00028.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00221.xls
Tray_Position S3_Position05 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00029.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00222.xls
Tray_Position S3_Position06 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00030.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00223.xls
Tray_Position S3_Position07 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00031.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00224.xls
Tray_Position S3_Position08 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00032.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00225.xls
Tray_Position S3_Position09 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00033.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00226.xls
Tray_Position S3_Position10 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00034.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00227.xls
Tray_Position S3_Position11 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00035.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00228.xls
Tray_Position S3_Position12 Number of `no vial` to this position 0
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00036.xls
get measurement from /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_5_141031/MeasurementNo00229.xls
Tray_Position S4_Position01 Number of `no vial` to this position 0
